    0.010     0.010     0.360
    0.010     0.010     0.364
    0.010     0.010     0.365
    0.010     0.010     0.366
    0.010     0.010     0.370
    0.010     0.010     0.371
    0.010     0.010     0.373
    0.010     0.010     0.375
    0.010     0.010     0.376
    0.010     0.010     0.378
    0.010     0.010     0.378
    0.010     0.010     0.379
    0.010     0.010     0.379
    0.010     0.010     0.381
    0.010     0.010     0.382
    0.010     0.010     0.388
    0.010     0.010     0.388
    0.010     0.010     0.389
    0.010     0.010     0.390
    0.010     0.011     0.391
    0.010     0.011     0.400
    0.010     0.011     0.401
    0.010     0.011     0.402
    0.010     0.011     0.406
    0.010     0.011     0.411
    0.010     0.011     0.498
    0.010     0.011     1.867
    0.010     0.011     3.108
